airtable_record_id,createdTime,Commitment,Contact (Title),Crunchbase URL,Exits (#),Investment Stage,Investments (#),Investor Type,Location,Organization/Person Name,Priority,Probability,Probably-Weighted Commitment,Source,State,Status,Target
recdN4LZwqjgbmta1,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/marc-benioff,18,"[""Seed""]",104,"[""Individual/Angel""]","San Francisco, California, United States",Marc Benioff,,0,0,,California,,
recdSrGIM6nTnrKFX,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/caa-ventures,5,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",53,"[""Corporate Venture Capital""]","Los Angeles, California, United States",CAA Ventures,,0,0,,California,,
recdUDioBch8d6qtR,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/act-venture-capital,13,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",63,"[""Venture Capital""]","Dublin, Dublin, Ireland",ACT Venture Capital,,0,0,,Dublin,,
recdaogLv2SBFZD8h,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/seed-capital,11,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",163,"[""Venture Capital""]","Lyngby, Hovedstaden, Denmark",Seed Capital,,0,0,,Hovedstaden,,
recdfAYBkYDKdNVdq,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/origin-ventures,5,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",51,"[""Venture Capital""]","Chicago, Illinois, United States",Origin Ventures,,0,0,,Illinois,,
recdfs5ftoJFHhcZd,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/microsoft-ventures-india,9,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",122,"[""Accelerator""]","Bangalore, Karnataka, India",Microsoft Accelerator Bangalore,,0,0,,Karnataka,,
recdpABGxqnGxFH3g,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/morningside-group,19,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",150,"[""Venture Capital""]","Shanghai, Shanghai, China",Morningside Group,,0,0,,Shanghai,,
recdpD6oeMh5hVejs,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/technology-venture-partners,12,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",51,"[""Venture Capital""]","Pyrmont, New South Wales, Australia",Technology Venture Partners,,0,0,,New South Wales,,
recdsRepznYISjIW1,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/vengrowth-asset-management,22,"[""Early Stage Venture"", ""Late Stage Venture""]",71,"[""Private Equity Firm"", ""Venture Capital""]","Toronto, Ontario, Canada",VenGrowth Asset Management,,0,0,,Ontario,,
recdxd6YcHIKpRbb5,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/resolute-vc,10,"[""Early Stage Venture"", ""Seed""]",72,"[""Micro VC""]","Wellesley, Massachusetts, United States",Resolute.vc,,0,0,,Massachusetts,,
rece0mqeS2fSI1oxD,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/arboretum-ventures,10,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",62,"[""Venture Capital""]","Ann Arbor, Michigan, United States",Arboretum Ventures,,0,0,,Michigan,,
rece3aOo9r8JUImNV,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/grape-arbor-vc,14,"[""Early Stage Venture"", ""Seed""]",56,"[""Angel Group""]","New York, New York, United States",Grape Arbor VC,,0,0,,New York,,
rece4PuEwHhmQ9Kug,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/credit-suisse,27,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",79,"[""Investment Bank""]","Zürich, Zurich, Switzerland",Credit Suisse,,0,0,,Zurich,,
receBuD2Gegvn2RwZ,2018-02-14T04:15:10.000Z,100000,"[""recFw5MxkPylOwa38"", ""recHKjSCIp8GbH0li""]",[REDACTED],[REDACTED],"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",[REDACTED],"[""Venture Capital""]","San Francisco, California, United States",[REDACTED] Multi-Stage VC #2,Very High,20,20000,Network Intro,California,6) Live Meeting,True
receFWWdRHMkbLe9F,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/ia-ventures,13,"[""Early Stage Venture"", ""Seed""]",102,"[""Venture Capital""]","New York, New York, United States",IA Ventures,,0,0,,New York,,
receP8eotCJmqQ9uT,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/seventure-partners,33,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",135,"[""Venture Capital""]","Paris, Ile-de-France, France",Seventure Partners,,0,0,,Ile-de-France,,
receQ0yiwMm2RjFdf,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/western-technology-investment,52,"[""Debt"", ""Early Stage Venture"", ""Grant"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",187,"[""Venture Capital""]","Portola Valley, California, United States",Western Technology Investment,,0,0,,California,,
receSBLSfUiT9Cc4w,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/edmond-de-rothschild-investment-partners,23,"[""Early Stage Venture"", ""Late Stage Venture""]",95,"[""Private Equity Firm"", ""Venture Capital""]","Paris, Ile-de-France, France",Edmond de Rothschild Investment Partners,,0,0,,Ile-de-France,,
recebXZSt5tFpvV6v,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/prism-venture-management,37,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",142,"[""Venture Capital""]","Needham, Massachusetts, United States",Prism Venture Management,,0,0,,Massachusetts,,
receeFj40HAMqU7Sb,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/kaszek-ventures,7,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",64,"[""Venture Capital""]","Buenos Aires, Distrito Federal, Argentina",Kaszek Ventures,,0,0,,Distrito Federal,,
recehBwPdVwl5MJ7a,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/safeguard-scientifics,26,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",122,"[""Private Equity Firm""]","Radnor, Pennsylvania, United States",Safeguard Scientifics,,0,0,,Pennsylvania,,
recej8wrFipmMB5Os,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/406-ventures,9,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",99,"[""Venture Capital""]","Boston, Massachusetts, United States",.406 Ventures,,0,0,,Massachusetts,,
recerFrGK4OhC9QU2,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/mumbai-angels,7,"[""Early Stage Venture"", ""Seed""]",54,"[""Angel Group""]","Mumbai, Maharashtra, India",Mumbai Angels,,0,0,,Maharashtra,,
recesksu8rzQkxkeW,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/boomtown-accelerator-4,3,"[""Seed""]",75,"[""Accelerator""]","Boulder, Colorado, United States",Boomtown Accelerator,,0,0,,Colorado,,
recetDrNoj21ioPyN,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/primary-venture-partners,17,"[""Early Stage Venture"", ""Seed""]",76,"[""Venture Capital""]","New York, New York, United States",Primary Venture Partners,,0,0,,New York,,
recetwKwX0bYOJZ4w,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/learncapital,3,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",84,"[""Micro VC""]","San Mateo, California, United States",Learn Capital,,0,0,,California,,
recex5x2ijCevsCgp,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/international-finance-corporation,12,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",101,"[""Private Equity Firm""]","Washington, District of Columbia, United States",International Finance Corporation,,0,0,,District of Columbia,,
recexMOR2lREXSpJU,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/canopyboulder,,"[""Seed""]",49,"[""Accelerator""]","Boulder, Colorado, United States",CanopyBoulder,,0,0,,Colorado,,
recf1qYizI3bdL0Fw,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/daniel-curran,12,"[""Early Stage Venture"", ""Seed""]",116,"[""Individual/Angel""]","San Francisco, California, United States",Daniel Curran,,0,0,,California,,
recf25fab52LuTSiV,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/joanne-wilson,3,"[""Seed""]",64,"[""Individual/Angel"", ""Investment Partner""]","New York, New York, United States",Joanne Wilson,,0,0,,New York,,
recfDaYu5o6Cumbk4,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/essex-woodlands-health-ventures,27,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",80,"[""Venture Capital""]","Palo Alto, California, United States",Essex Woodlands Health Ventures,,0,0,,California,,
recfECV28wl4BR6Mh,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/omidyar-network,16,"[""Early Stage Venture"", ""Grant"", ""Late Stage Venture"", ""Seed""]",197,"[""Family Investment Office""]","Redwood City, California, United States",Omidyar Network,,0,0,,California,,
recfEjNRScxkOEBWK,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/rockport-capital-partners,16,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",98,"[""Venture Capital""]","Boston, Massachusetts, United States",RockPort Capital,,0,0,,Massachusetts,,
recfHQUpP8Q7jxsYE,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/fresco-capital-advisors,8,"[""Early Stage Venture"", ""Seed""]",59,"[""Micro VC""]","Hong Kong, Hong Kong Island, Hong Kong",Fresco Capital,,0,0,,Hong Kong Island,,
recfOEd7Ua15lahKV,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/houston-angel-network,14,"[""Seed""]",183,"[""Angel Group""]","Houston, Texas, United States",Houston Angel Network,,0,0,,Texas,,
recfZqeAQuoQfBmv2,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/alloy-ventures,45,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",170,"[""Venture Capital""]","Palo Alto, California, United States",Alloy Ventures,,0,0,,California,,
recfaVjkOrOOCXqWQ,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/morgenthaler-ventures,63,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",277,"[""Venture Capital""]","Menlo Park, California, United States",Morgenthaler Ventures,,0,0,,California,,
recfd7kmUaMa3McmI,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/t-rowe-price,42,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",99,"[""Private Equity Firm""]","Baltimore, Maryland, United States",T. Rowe Price,,0,0,,Maryland,,
recfixGs78JXlbX8g,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/signatures-capital,33,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",130,"[""Venture Capital""]","Redwood Shores, California, United States",Signatures Capital,,0,0,,California,,
recfkHtxq415fv2pV,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/gmo-venturepartners,12,"[""Early Stage Venture"", ""Seed""]",65,"[""Venture Capital""]","Tokyo, Tokyo, Japan",GMO VenturePartners,,0,0,,Tokyo,,
recfmgH5BqFwho1hL,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/rho-ventures,26,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",97,"[""Private Equity Firm"", ""Venture Capital""]","New York, New York, United States",Rho Ventures,,0,0,,New York,,
recfoSPJUGfl8Xcux,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/lee-linden,9,"[""Seed""]",60,"[""Individual/Angel""]","New York, New York, United States",Lee Linden,,0,0,,New York,,
recftVQoy3VCrUcPe,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/finance-south-east,,"[""Early Stage Venture"", ""Seed""]",53,"[""Micro VC"", ""Venture Capital""]","Camberley, Surrey, United Kingdom",The FSE Group,,0,0,,Surrey,,
recfucCY8rEdiRUot,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/morgan-stanley,47,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Post-Ipo"", ""Private Equity"", ""Seed""]",119,"[""Investment Bank""]","Palo Alto, California, United States",Morgan Stanley,,0,0,,California,,
recfvX3QBtGj8v4ve,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/versant-ventures,59,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",262,"[""Venture Capital""]","Menlo Park, California, United States",Versant Ventures,,0,0,,California,,
recg5hI3BBpcz1jtB,2018-02-14T01:45:13.000Z,0,"[""recPzZDFpJapCn5Oq"", ""recvC0KO4Z7R9tz9U"", ""rec4q4T8OJKSUPb4T""]",[REDACTED],[REDACTED],"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",[REDACTED],"[""Venture Capital""]","San Antonio, Texas, United States",[REDACTED] Auto-Focused VC #2,Very High,15,0,Advisor Intro,Texas,5) Phone/Computer Demo,True
recg9h2ARdbaRnMKd,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/bezos-expeditions,11,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",61,"[""Family Investment Office""]","Mercer Island, Washington, United States",Bezos Expeditions,,0,0,,Washington,,
recgHCKOT4kvluD1a,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/zhenfund,6,"[""Early Stage Venture"", ""Seed""]",184,"[""Venture Capital""]","Beijing, Beijing, China",ZhenFund,,0,0,,Beijing,,
recgI81cev6L4bFcp,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/abs-ventures,25,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",81,"[""Venture Capital""]","Waltham, Massachusetts, United States",ABS Ventures,,0,0,,Massachusetts,,
recgJ6aOdfsApmwli,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/angel-cofund,6,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",72,"[""Angel Group""]","Sheffield, Sheffield, United Kingdom",Angel CoFund,,0,0,,Sheffield,,
recgJZKNMs1XFlXq4,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/commonangels,22,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",149,"[""Micro VC"", ""Venture Capital""]","Cambridge, Massachusetts, United States",Converge Venture Partners,,0,0,,Massachusetts,,
recgVSrhO8NIoyaIR,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/transcosmos,23,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",62,"[""Venture Capital""]","Mountain View, California, United States",TransCosmos,,0,0,,California,,
recgWw5zvB1JLGPXk,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/startupbootcamp,16,"[""Seed""]",423,"[""Accelerator""]","London, England, United Kingdom",Startupbootcamp,,0,0,,England,,
recgYY4MesgpA5MQY,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/rethink-education,5,"[""Early Stage Venture"", ""Late Stage Venture""]",54,"[""Venture Capital""]","White Plains, New York, United States",Rethink Education,,0,0,,New York,,
recgdt2peB8JVcExO,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/rpm-ventures,13,"[""Early Stage Venture"", ""Seed""]",61,"[""Venture Capital""]","Ann Arbor, Michigan, United States",RPM Ventures,,0,0,,Michigan,,
recgp22iDG0Jo0rrb,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/venture-investors,19,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",70,"[""Venture Capital""]","Madison, Wisconsin, United States",Venture Investors,,0,0,,Wisconsin,,
recgpf4RyutVUhJ1z,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/pentech-ventures,9,"[""Early Stage Venture"", ""Seed""]",51,"[""Venture Capital""]","London, England, United Kingdom",Pentech Ventures,,0,0,,England,,
recgsOK4UErf6O8OW,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/earlybird-venture-capital,26,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",159,"[""Venture Capital""]","Berlin, Berlin, Germany",Earlybird Venture Capital,,0,0,,Berlin,,
recgubee1jp9RIEvI,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/industry-ventures,11,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",67,"[""Venture Capital""]","San Francisco, California, United States",Industry Ventures,,0,0,,California,,
recgxCauGVFFOXAEw,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/betaworks,45,"[""Debt"", ""Early Stage Venture"", ""Seed""]",151,"[""Micro VC""]","New York, New York, United States",Betaworks,,0,0,,New York,,
rech1WtkeVwFTtGxE,2018-02-15T02:37:23.000Z,0,"[""recyb7tSZIWXEV5VV"", ""recfQjYUMZR73AzBa""]",[REDACTED],[REDACTED],"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",[REDACTED],"[""Venture Capital""]","Menlo Park, California, United States",[REDACTED] Multi-Stage VC #3,High,0,0,Company,California,X) Passed,True
rech42XfPHCF0siO3,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/yfm-equity-partners,3,"[""Early Stage Venture""]",46,"[""Venture Capital""]","Leeds, Leeds, United Kingdom",YFM Equity Partners,,0,0,,Leeds,,
rech6hd1eSMZCmEZb,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/centennial-ventures,18,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",53,"[""Venture Capital""]","Denver, Colorado, United States",Centennial Ventures,,0,0,,Colorado,,
rech7ucO32YuykF1s,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/rock-health,13,"[""Early Stage Venture"", ""Seed""]",96,"[""Micro VC""]","San Francisco, California, United States",Rock Health,,0,0,,California,,
rechBKufktrvm3Dnq,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/freestyle-capital,24,"[""Early Stage Venture"", ""Seed""]",92,"[""Micro VC"", ""Venture Capital""]","San Francisco, California, United States",Freestyle Capital,,0,0,,California,,
rechDQgAzXUoUzPLX,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/social-starts,26,"[""Debt"", ""Early Stage Venture"", ""Seed""]",260,"[""Micro VC""]","San Francisco, California, United States",Social Starts,,0,0,,California,,
rechGwsIcgXOfhB7n,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/fundersclub,28,"[""Early Stage Venture"", ""Seed""]",342,"[""Micro VC""]","San Francisco, California, United States",FundersClub,,0,0,,California,,
rechPUKTMS8Ge1Nry,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/jk-b-capital,30,"[""Early Stage Venture"", ""Late Stage Venture""]",103,"[""Venture Capital""]","Chicago, Illinois, United States",JK&B Capital,,0,0,,Illinois,,
rechePYazbC8Dccfd,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/ben-ling,19,"[""Seed""]",70,"[""Individual/Angel"", ""Investment Partner""]","Menlo Park, California, United States",Benjamin Ling,,0,0,,California,,
rechekfsenShZ4LDE,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/verizon-ventures,16,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",90,"[""Corporate Venture Capital""]","Basking Ridge, New Jersey, United States",Verizon Ventures,,0,0,,New Jersey,,
rechk1YMSGzPigKIv,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/aspect-ventures,3,"[""Early Stage Venture"", ""Seed""]",50,"[""Venture Capital""]","San Francisco, California, United States",Aspect Ventures,,0,0,,California,,
